X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT
2106132.129030466079712,737961.15550322830677,580,Nash Square - W Martin St Entrance,Nash Square,W Martin St Entrance,,,City of Raleigh,"200 S McDowell St, Raleigh, NC","200 S McDowell St, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-832-1231,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.777579,-78.642702,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2022618.068368643522263,751907.748344898223877,581,New Hope Church Road Trailhead Park - Greenway Entrance,New Hope Church Road Trailhead Park,Greenway Entrance,Access to American Tobacco Trail,,Town of Cary,"2575 New Hope Church Road, Cary, NC","2575 New Hope Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/new-hope-church-road-trailhead-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2021414.873268470168114,752314.679289564490318,582,New Hope Church Road Trailhead Park - Greenway Entrance,New Hope Church Road Trailhead Park,Greenway Entrance,Access to American Tobacco Trail,,Town of Cary,"2575 New Hope Church Road, Cary, NC","2575 New Hope Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/new-hope-church-road-trailhead-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2021449.052005887031555,752064.897308811545372,583,New Hope Church Road Trailhead Park - New Hope Church Rd Entrance,New Hope Church Road Trailhead Park,New Hope Church Rd Entrance,Access to American Tobacco Trail,,Town of Cary,"2575 New Hope Church Road, Cary, NC","2575 New Hope Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/new-hope-church-road-trailhead-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2021918.690502300858498,752069.656813725829124,584,New Hope Church Road Trailhead Park - New Hope Church Rd Entrance,New Hope Church Road Trailhead Park,New Hope Church Rd Entrance,Access to American Tobacco Trail,,Town of Cary,"2575 New Hope Church Road, Cary, NC","2575 New Hope Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/new-hope-church-road-trailhead-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2063632.490932807326317,753673.91180731356144,585,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063683.626001134514809,753503.298631474375725,586,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063624.239965051412582,754024.231316640973091,587,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063977.750084802508354,752919.937593474984169,588,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063919.088128641247749,752586.987471982836723,589,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2063645.212035968899727,753595.821412310004234,590,North Cary Park - Greenway Entrance,North Cary Park,Greenway Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2062493.124773219227791,753692.187689393758774,591,North Cary Park - Norwell Blvd Entrance,North Cary Park,Norwell Blvd Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2063401.390017047524452,753510.05091455578804,592,North Cary Park - Pedestrian Entrance,North Cary Park,Pedestrian Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2062609.749539971351624,754584.500209227204323,593,North Cary Park - Pedestrian Entrance,North Cary Park,Pedestrian Entrance,,,Town of Cary,"1100 Norwell Boulevard, Cary, NC","1100 Norwell Boulevard, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/north-cary-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.821390,-78.787315,"Sand Volleyball Courts, Climbing Boulders",No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2117892.440483555197716,712269.794156387448311,594,North Garner Dog Park - E Garner Rd Entrance,North Garner Dog Park,E Garner Rd Entrance,,,Town of Garner,"221 E Garner Rd, Garner, NC","221 E Garner Rd, Garner, NC",http://www.garnernc.gov/departments/parks-recreation-and-cultural-resources/parks/north-garner-dog-park,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2118048.695748463273048,712702.039026811718941,595,North Garner Dog Park - Pedestrian Entrance,North Garner Dog Park,Pedestrian Entrance,,,Town of Garner,"221 E Garner Rd, Garner, NC","221 E Garner Rd, Garner, NC",http://www.garnernc.gov/departments/parks-recreation-and-cultural-resources/parks/north-garner-dog-park,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2117790.500070631504059,712658.687407478690147,596,North Garner Dog Park - Pedestrian Entrance,North Garner Dog Park,Pedestrian Entrance,,,Town of Garner,"221 E Garner Rd, Garner, NC","221 E Garner Rd, Garner, NC",http://www.garnernc.gov/departments/parks-recreation-and-cultural-resources/parks/north-garner-dog-park,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2101912.447509214282036,760792.467780143022537,597,North Hills Park - Currituck Dr Entrance,North Hills Park,Currituck Dr Entrance,,,City of Raleigh,"100 Chowan Cir, Raleigh, NC","100 Chowan Cir, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/NorthHillsPark.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,35.838586,-78.658194,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2100218.636264309287071,759878.239949807524681,598,North Hills Park - Greenway Entrance,North Hills Park,Greenway Entrance,,,City of Raleigh,"100 Chowan Cir, Raleigh, NC","100 Chowan Cir, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/NorthHillsPark.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,35.838586,-78.658194,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2099644.1531613022089,760236.677881225943565,599,North Hills Park - Greenway Entrance,North Hills Park,Greenway Entrance,,,City of Raleigh,"100 Chowan Cir, Raleigh, NC","100 Chowan Cir, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/NorthHillsPark.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,35.838586,-78.658194,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2037501.339126974344254,761284.025852143764496,600,Northwest Park - Parkside Valley Dr Entrance,Northwest Park,Parkside Valley Dr Entrance,,,Town of Morrisville,998 Parkside Valley Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/northwest-park,919-463-7110,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2037371.099886134266853,761166.949970811605453,601,Northwest Park - Pedestrian Entrance,Northwest Park,Pedestrian Entrance,,,Town of Morrisville,998 Parkside Valley Drive,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/northwest-park,919-463-7110,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2109048.499838143587112,741908.060339063405991,602,Oakwood Commons Park - N Boundary St Entrance,Oakwood Commons Park,N Boundary St Entrance,,,City of Raleigh,"535 N East St, Raleigh, NC","535 N East St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecParks/Articles/PlaygroundOakwoodCommons.html,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.787851,-78.632133,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2109151.499960213899612,741852.940370559692383,603,Oakwood Commons Park - N East St Entrance,Oakwood Commons Park,N East St Entrance,,,City of Raleigh,"535 N East St, Raleigh, NC","535 N East St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecParks/Articles/PlaygroundOakwoodCommons.html,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.787851,-78.632133,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2111072.555173218250275,743035.888463973999023,604,Oakwood Park - Brookside Dr Entrance,Oakwood Park,Brookside Dr Entrance,,,City of Raleigh,"910 Brookside Dr, Raleigh, NC","910 Brookside Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OakwoodPark.html,919-831-6995,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,35.791088,-78.624044,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2111875.000090643763542,742928.439859971404076,605,Oakwood Park - Madison Rd Entrance,Oakwood Park,Madison Rd Entrance,,,City of Raleigh,"910 Brookside Dr, Raleigh, NC","910 Brookside Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OakwoodPark.html,919-831-6995,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,35.791088,-78.624044,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2110996.750206723809242,742831.130343317985535,606,Oakwood Park - Pedestrian Entrance,Oakwood Park,Pedestrian Entrance,,,City of Raleigh,"910 Brookside Dr, Raleigh, NC","910 Brookside Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OakwoodPark.html,919-831-6995,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,35.791088,-78.624044,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2111193.749812722206116,743366.750335067510605,607,Oakwood Park - Pedestrian Entrance,Oakwood Park,Pedestrian Entrance,,,City of Raleigh,"910 Brookside Dr, Raleigh, NC","910 Brookside Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OakwoodPark.html,919-831-6995,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,35.791088,-78.624044,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2064647.406881973147392,760246.527270972728729,608,Old Reedy Creek Road Trailhead - Old Reedy Creek Rd Entrance,Old Reedy Creek Road Trailhead,Old Reedy Creek Rd Entrance,,,Town of Cary,"2139 Old Reedy Creek Road, Cary, NC","2139 Old Reedy Creek Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/old-reedy-creek-road-trailhead,,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,,,Bike Repair Station,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2103755.664295226335526,769354.219685479998589,609,Optimist Park - Greenway Entrance,Optimist Park,Greenway Entrance,,,City of Raleigh,"5900 Whittier Dr, Raleigh, NC","5900 Whittier Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OptimistCommunityCenter.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,35.863493,-78.646732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2104276.963121384382248,769807.447125479578972,610,Optimist Park - Northclift Dr Entrance,Optimist Park,Northclift Dr Entrance,,,City of Raleigh,"5900 Whittier Dr, Raleigh, NC","5900 Whittier Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OptimistCommunityCenter.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,35.863493,-78.646732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2105615.78327839076519,769122.008535727858543,611,Optimist Park - Whittier Dr Entrance,Optimist Park,Whittier Dr Entrance,,,City of Raleigh,"5900 Whittier Dr, Raleigh, NC","5900 Whittier Dr, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/OptimistCommunityCenter.html,919-870-2880,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,35.863493,-78.646732,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2065299.299607053399086,742062.927811473608017,612,Page-Walker Arts & History Center - Ambassador Loop Entrance,Page-Walker Arts & History Center,Ambassador Loop Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Cultural_Arts_Centers/Page-Walker_Arts___History_Center.htm,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2065021.327393963932991,742076.750946566462517,613,Page-Walker Arts & History Center - Ambassador Loop Entrance,Page-Walker Arts & History Center,Ambassador Loop Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Cultural_Arts_Centers/Page-Walker_Arts___History_Center.htm,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2065459.331111133098602,742103.302730724215508,614,Page-Walker Arts & History Center - Pedestrian Entrance,Page-Walker Arts & History Center,Pedestrian Entrance,,,Town of Cary,"316 North Academy Street, Cary, NC","316 North Academy Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Cultural_Arts_Centers/Page-Walker_Arts___History_Center.htm,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.789595,-78.780620,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2051637.766562715172768,688252.865812391042709,615,Parrish Womble Park - Grigsby Ave Entrance,Parrish Womble Park,Grigsby Ave Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2051972.388924971222878,688208.488276481628418,616,Parrish Womble Park - Pedestrian Entrance,Parrish Womble Park,Pedestrian Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2050948.993005886673927,688320.294811397790909,617,Parrish Womble Park - Pedestrian Entrance,Parrish Womble Park,Pedestrian Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2051080.304423049092293,688307.465112641453743,618,Parrish Womble Park - Pedestrian Entrance,Parrish Womble Park,Pedestrian Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2050932.318826630711555,690022.093901231884956,619,Parrish Womble Park - Stinson Ave Entrance,Parrish Womble Park,Stinson Ave Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2051899.122995391488075,689979.737030565738678,620,Parrish Womble Park - Stinson Ave Entrance,Parrish Womble Park,Stinson Ave Entrance,,,Town of Holly Springs,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,35.643362,-78.826874,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2102431.36084146797657,725655.183724150061607,621,Peach Road Park - Ileagnes Rd Entrance,Peach Road Park,Ileagnes Rd Entrance,,,City of Raleigh,"911 Ileagnes Rd, Raleigh, NC","911 Ileagnes Rd, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/PeachRoadMainPage.html,919-807-8545,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,35.742242,-78.654970,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2102663.6861642152071,725212.117024973034859,622,Peach Road Park - Peach Rd Entrance,Peach Road Park,Peach Rd Entrance,,,City of Raleigh,"911 Ileagnes Rd, Raleigh, NC","911 Ileagnes Rd, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/PeachRoadMainPage.html,919-807-8545,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,35.742242,-78.654970,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2060573.780514806509018,715445.494169816374779,623,Penny Road Elementary School Park - Penny Rd Entrance,Penny Road Elementary School Park,Penny Rd Entrance,,,Town of Cary,"10900 Penny Rd, Cary, NC","10900 Penny Rd, Cary, NC",http://www.wcpss.net/pennyroades,(919) 387-2136,,Yes,,,,,,,,,Yes,,Yes,Yes,,,,,Yes,Yes,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes
